business_id,name_,state_,city
_dqtEOTelXt9tfmP_9Ar6w,UNKNOWN,UNKNOWN,Pittsburgh
gtPwR6jM7J3UFFNkKwiYoQ,UNKNOWN,UNKNOWN,Las Vegas
JINLpOx5sB7eDtnAoy2UEg,UNKNOWN,UNKNOWN,Las Vegas
RazsWLhKl34XusnHwz7X2Q,UNKNOWN,UNKNOWN,Scottsdale
if73TACxxM3U-FfG-l8ywg,UNKNOWN,UNKNOWN,Charlotte
7mYi03nDHCyUF7eBymCNEw,UNKNOWN,UNKNOWN,Henderson
OkCLeG6fKIPapAF19OLvMQ,UNKNOWN,UNKNOWN,Las Vegas
0qTo0ktehcCKsYc5l1NKpg,UNKNOWN,UNKNOWN,Fort Mill
FUqZdjgOiqJyTlaqqnHSXA,UNKNOWN,UNKNOWN,Phoenix
JSTkHbW3L7onBhSIZ4GL8w,UNKNOWN,UNKNOWN,Henderson
LBwFjTUlDeikknOoQTXxhg,UNKNOWN,UNKNOWN,Las Vegas
ZC2gdAYBfVupUd4mKSSdGg,UNKNOWN,UNKNOWN,Chandler
rFeJgbnLxtcdqIpBdhpxtQ,UNKNOWN,UNKNOWN,Scottsdale
WWqdy9PKOSyhLgHIGaNFrA,UNKNOWN,UNKNOWN,Tempe
fihcqcjpMWTSGiR_dWLOcw,UNKNOWN,UNKNOWN,Cleveland
_e43uwOGAh5qMjBz33iEgQ,UNKNOWN,UNKNOWN,Cleveland
Rt6fYjIvj-3taL0p6I2eHw,UNKNOWN,UNKNOWN,Las Vegas
D9J1Ihmz7wAWUpRJ0QIn2Q,UNKNOWN,UNKNOWN,Glendale
DkclJocfsr7gr1GRAxA5Ew,UNKNOWN,UNKNOWN,Tempe
LIIZ-Mjqj2da2YigHy73Jw,UNKNOWN,UNKNOWN,Tempe
3jy3CXO6gVEat4uB-E2msA,UNKNOWN,UNKNOWN,Tempe
DVhSFWIJKk4Vo8fjy_JfcQ,UNKNOWN,UNKNOWN,Tempe
0tjGVR1OxQSd_MQY9rOIOw,UNKNOWN,UNKNOWN,Surprise
T_YT8WYrW8ju9U270Szhcg,UNKNOWN,UNKNOWN,Surprise
XvU-N43cTBnJO48eF8lRzQ,UNKNOWN,UNKNOWN,Las Vegas
whR3bOtam3uW4l6Q3YezXg,UNKNOWN,UNKNOWN,Matthews
4uZkUUbl6dr_bjmS2QNnbA,UNKNOWN,UNKNOWN,Tempe
DAqAinEAZkyouNaeZD0OxA,UNKNOWN,UNKNOWN,Las Vegas
JWqc2Nost9wDFrbBhnCUAw,UNKNOWN,UNKNOWN,Glendale
_Wef2jr4u8OCDdgS6fmZOg,UNKNOWN,UNKNOWN,Scottsdale
K3onlKzkO3LHPGIbvC3xbw,UNKNOWN,UNKNOWN,Cleveland
EVoUHb8BqUoV54gU6Uw_qw,UNKNOWN,UNKNOWN,Henderson
M_DAQgU0DSZS7AzqNa9wkA,UNKNOWN,UNKNOWN,Mesa
LzNBrQAxJaYBagD32pO3JQ,UNKNOWN,UNKNOWN,Mesa
wXqLFnNpC-AH20Zg6PCt_Q,UNKNOWN,UNKNOWN,Glendale
jKciTtY1n7vYJv_K1UTp1g,UNKNOWN,UNKNOWN,Glendale
Eb_k0Ut7ScXlNEv2QFZujA,UNKNOWN,UNKNOWN,Mesa
VIVdyOc5dWBMWdtzM-Hw2A,UNKNOWN,UNKNOWN,Phoenix
IM9FRJ29zOO5j5wB15Zv-g,UNKNOWN,UNKNOWN,Glendale
7t-sLd21ouUxLryJuDkUBg,UNKNOWN,UNKNOWN,Las Vegas
4T4DEudSIZw-Bo1CMv3UeA,UNKNOWN,UNKNOWN,Las Vegas
VI2Fkyaup73hrbrwn95ztw,UNKNOWN,UNKNOWN,Las Vegas
oxICG1HQrL0lTvJEZ3zXcw,UNKNOWN,UNKNOWN,Las Vegas
OGHdpRovYf7bBzjlEzPgqA,UNKNOWN,UNKNOWN,Scottsdale
9iCgfQ7ffWtroHbde7q-pQ,UNKNOWN,UNKNOWN,Las Vegas
rw8KTYoPwq6LwssfX79Ffw,UNKNOWN,UNKNOWN,Phoenix
CZ-7sGquvdm9vlvRR-skeg,UNKNOWN,UNKNOWN,Charlotte
KfZancuKpDlsLefgh2izSg,UNKNOWN,UNKNOWN,Las Vegas
OadauYI0CkOeMM-LugddWg,UNKNOWN,UNKNOWN,Las Vegas
Tm7DeBg4L5RmpwY82IzoFA,UNKNOWN,UNKNOWN,Las Vegas
ELxoOY2F-1jSb8mqyN7Zbg,UNKNOWN,UNKNOWN,Phoenix
7ttuyMNHHJjfcc1cs3m3sw,UNKNOWN,UNKNOWN,Charlotte
_EY4VghUF6XsI2rG-AxsTQ,UNKNOWN,UNKNOWN,Las Vegas
hvOE0XwbC4UPfuHHiC_frg,UNKNOWN,UNKNOWN,Glendale
bL6jQdJPaYRcCj4vIuT0eQ,UNKNOWN,UNKNOWN,Tempe
fLbdTGbDx2nzjDc7__2Esw,UNKNOWN,UNKNOWN,Henderson
kANF0dbeoW34s2vwh6Umfw,UNKNOWN,UNKNOWN,Las Vegas
lcbMJQ1ltFT29THt_I-3yQ,UNKNOWN,UNKNOWN,Charlotte
SmMB0kdFRx8VGoO4jufKiQ,UNKNOWN,UNKNOWN,Scottsdale
kPr9rYEkGwbRLgUHvKljQQ,UNKNOWN,UNKNOWN,Madison
gqfKJIrHiLCVcOtYmYIhTQ,UNKNOWN,UNKNOWN,Mesa
aBmuthrQ7yP8cnbgkxU5Ug,UNKNOWN,UNKNOWN,Phoenix
5cbsjFtrntUAeUx51FaFTg,UNKNOWN,UNKNOWN,Las Vegas
fgqqd-lxlMJVh5wQvqYLOQ,UNKNOWN,UNKNOWN,Gilbert
wu4tVDCaJzKi5XKqi4VmFg,UNKNOWN,UNKNOWN,Las Vegas
lyTIuSgPdyRMx3l7xPzl3A,UNKNOWN,UNKNOWN,Phoenix
3_fIsSxN2RBovQ_6EFtLzA,UNKNOWN,UNKNOWN,Concord
F7N1v94na-Q79X1A_BvLGg,UNKNOWN,UNKNOWN,Phoenix
RR6XY5pmyb5VysjDMR36ww,UNKNOWN,UNKNOWN,Matthews
8KUgiCUQptJxrvbVriIO0Q,UNKNOWN,UNKNOWN,Charlotte
BTxCq0HCbX8Qd-080iVvUQ,UNKNOWN,UNKNOWN,Phoenix
xDbuE8cU6-8-FSJFZy942w,UNKNOWN,UNKNOWN,Huntersville
w0VkW8M6WbIPyvQgfanqJw,UNKNOWN,UNKNOWN,Henderson
vRdSJlcDPT1VOxAE0mD2BA,UNKNOWN,UNKNOWN,Las Vegas
C_Zj7H7bUJ5kGCwFmEwW6w,UNKNOWN,UNKNOWN,Champaign
G81PxmvajV-M-fZWopK4kg,UNKNOWN,UNKNOWN,Phoenix
EvDUi_H6-JG3QfGWiInAlw,UNKNOWN,UNKNOWN,Chandler
ZbGUvpDnn0b9dCOlb0KBbw,UNKNOWN,UNKNOWN,Phoenix
dRJgJylofavL0i3xq1wEbw,UNKNOWN,UNKNOWN,Mc Murray
5h2DIYpfzc7KDTFg18uuew,UNKNOWN,UNKNOWN,Mesa
9vArSKfEGx1yyl_3hA0EYw,UNKNOWN,UNKNOWN,Las Vegas
fFjcz3U6YTXgOel9zOJ-8g,UNKNOWN,UNKNOWN,Charlotte
Ba1mUpWmKzQ0v-yb2PA17Q,UNKNOWN,UNKNOWN,Chandler
61lRchJEfF13fA0yf5DCIA,UNKNOWN,UNKNOWN,Scottsdale
RHoFn4B0AfyqyWGYFqeSXA,UNKNOWN,UNKNOWN,Henderson
lqESOVZ2EcQWMBpoMGHLZQ,UNKNOWN,UNKNOWN,Scottsdale
ZcbGfZ0GYjvJp9xi5uE9KA,UNKNOWN,UNKNOWN,Cleveland
pLnybieX5EDb4luza-yqJg,UNKNOWN,UNKNOWN,Henderson
aK99fvGIg1N3QY2JeoUM2g,UNKNOWN,UNKNOWN,Charlotte
EtLM-iRYp3UGOEz4_b0I2Q,UNKNOWN,UNKNOWN,Phoenix
_bUStFsQWAtGfzwSUfTC0g,UNKNOWN,UNKNOWN,Henderson
Iv5lyi_ule9sNIOncmusIw,UNKNOWN,UNKNOWN,Las Vegas
Zto7klfy9Opk65ABzZS1qw,UNKNOWN,UNKNOWN,Mesa
0w9OlKBWUsLqygrSEIhoQg,UNKNOWN,UNKNOWN,Tempe
LTtXEZOUVcbd4sZ3dQwg9A,UNKNOWN,UNKNOWN,Tempe
oZ-i2rF8PkOEOkQ_sSTGtg,UNKNOWN,UNKNOWN,Peoria
cYzbqbWg-RRhqB8eYesuLg,UNKNOWN,UNKNOWN,Pittsburgh
Sav4EJZSG7p--09DTHt5mg,UNKNOWN,UNKNOWN,Phoenix
hLIgLonLF_5rjXCnTFUATA,UNKNOWN,UNKNOWN,Madison
YPvoQ-DYNvshlBIJh_Xq9g,UNKNOWN,UNKNOWN,Goodyear
KMQRbvCApthHMxfM3r-dOg,UNKNOWN,UNKNOWN,Phoenix
2F2xrnxCJ_WdXfWGxJcn_g,UNKNOWN,UNKNOWN,Phoenix
yIiply1esvaWxY36vdh3wA,UNKNOWN,UNKNOWN,Phoenix
VkPa6mYsHsiPPU6BQ3l4fQ,UNKNOWN,UNKNOWN,Concord
r-ODPgzrdDGIzxmZl4iwiQ,UNKNOWN,UNKNOWN,Las Vegas
MWfVSlO_SzJYnPEAUd4iEw,UNKNOWN,UNKNOWN,Phoenix
E-DyJWXjao8lyTw3xvXY-Q,UNKNOWN,UNKNOWN,Phoenix
ewEDv_q-K0fV0FepkHB8sA,UNKNOWN,UNKNOWN,Madison
MHtCkdnO63-SQAFv11b2dQ,UNKNOWN,UNKNOWN,Glendale
YnLXSiuDMLCc5kapB5bWSg,UNKNOWN,UNKNOWN,Mesa
8P1riJr16PRKhYLoUyV09Q,UNKNOWN,UNKNOWN,Charlotte
WfLEY2Ht53cffba-EYb1rQ,UNKNOWN,UNKNOWN,Scottsdale
bqRbfrcZ7FXMXI9jlFCINA,UNKNOWN,UNKNOWN,Tempe
JJhnw7WJDuMHtK5i30EpGQ,UNKNOWN,UNKNOWN,Phoenix
KRGu8R7ZA1pdDTtUplBVOg,UNKNOWN,UNKNOWN,Phoenix
qvgH65kVn42Ulf_tJBnZdA,UNKNOWN,UNKNOWN,Gilbert
p2RjZF7OWxZn0ZXxFpUbZg,UNKNOWN,UNKNOWN,Las Vegas
o6-VStvJVzpdcfdsyfe9qg,UNKNOWN,UNKNOWN,Las Vegas
A9qmduhmrTZxSg7uTOnzYg,UNKNOWN,UNKNOWN,Las Vegas
LYWbyu1EQM2o5hwHG5_Ldg,UNKNOWN,UNKNOWN,Las Vegas
B4OP-Y_0Uc7AL8KUORmtGQ,UNKNOWN,UNKNOWN,Las Vegas
8eSmXnZG0N1GRsqiFeU9uA,UNKNOWN,UNKNOWN,Las Vegas
nVnmrwDRHKcJZkyDghYA1A,UNKNOWN,UNKNOWN,Scottsdale
QHa5BNETEW2jeSm-QfrxiA,UNKNOWN,UNKNOWN,Las Vegas
f-ek55hnayn246LR4c66mA,UNKNOWN,UNKNOWN,Scottsdale
xSNqe0uRD2dKoCJ5kPZedg,UNKNOWN,UNKNOWN,Las Vegas
MsMe7gI4WZf6DjmQKqNweg,UNKNOWN,UNKNOWN,Phoenix
Ekgb0Ktr_HM4Z4t_srzukw,UNKNOWN,UNKNOWN,Peoria
8lH63_WY0kOFSZhMrgJXGg,UNKNOWN,UNKNOWN,Gilbert
l5TmmNH7rnfXHeL6tVCzyQ,UNKNOWN,UNKNOWN,Gilbert
Diyryc6pFBhybFCRqFXfcg,UNKNOWN,UNKNOWN,Medina
974srqVWmIxiS7ypMeqT2A,UNKNOWN,UNKNOWN,Phoenix
Szcr-yMxq76zRaSTUapAcw,UNKNOWN,UNKNOWN,Phoenix
mtRNLhCbLQhFBOK5bk1yJw,UNKNOWN,UNKNOWN,Phoenix
A6RVvwSwuh7wNcWkbGJhZw,UNKNOWN,UNKNOWN,Chandler
_hJZ8PSQBMlx7tI2OdMkaQ,UNKNOWN,UNKNOWN,Las Vegas
5MzGPxcrSPoWQc_bRmOXoQ,UNKNOWN,UNKNOWN,Las Vegas
Rl6NhS6S-Vv-HuGlQUVvRQ,UNKNOWN,UNKNOWN,Las Vegas
e-X1HcALttCuuHtl0wU_gg,UNKNOWN,UNKNOWN,Las Vegas
wCmGaylb3LwS1ikJbTKHag,UNKNOWN,UNKNOWN,Huntersville
IK-N8tsV-zDw6M7MKKeisQ,UNKNOWN,UNKNOWN,Henderson
_Jp4GPY9iZvofdjVlHEiYw,UNKNOWN,UNKNOWN,Las Vegas
ZAaTmzqt3lWTDe7yJ3GPjw,UNKNOWN,UNKNOWN,Mesa
N-19gRSZdH0rCQZcTyji3A,UNKNOWN,UNKNOWN,Charlotte
QVw8qu3-BrMx0PE-CnUqBQ,UNKNOWN,UNKNOWN,Las Vegas
YamOmotDJryTO3z-ACABUQ,UNKNOWN,UNKNOWN,Mesa
oMS3cU6YWjVglZ41eICP9g,UNKNOWN,UNKNOWN,Las Vegas
cLojVvdeza3rKuDywvT7ZQ,UNKNOWN,UNKNOWN,Concord
mwmbb8FDVz_9-j4I0R4VIA,UNKNOWN,UNKNOWN,Scottsdale
AyNI6G0w3o51zp0tucE12A,UNKNOWN,UNKNOWN,Scottsdale
Vx9ePhbQJYGJaZqICXAPrQ,UNKNOWN,UNKNOWN,Las Vegas
cc5vkAJ9Gnp6uxvs-SSBwQ,UNKNOWN,UNKNOWN,Las Vegas
65oCKXeyqgGN0-fyIDBdew,UNKNOWN,UNKNOWN,Las Vegas
s7xJYxERHLrWGtIujm1Y-Q,UNKNOWN,UNKNOWN,Scottsdale
DVQj26bX7Vlva2_HUrjbAg,UNKNOWN,UNKNOWN,Charlotte
D4QYO1t0V_Mh29MNHXqesg,UNKNOWN,UNKNOWN,Lakewood
frG8Smk8CD_PIivqMom0Dg,UNKNOWN,UNKNOWN,Las Vegas
UKQU7wYXCG2dikpoAV0BjA,UNKNOWN,UNKNOWN,Peoria
DoNotFHCBORJodPsW-7KAg,UNKNOWN,UNKNOWN,Las Vegas
7AlULGZI1pHt0imODsqdkg,UNKNOWN,UNKNOWN,Champaign
nsEO3MRzYLKfgtID7gvArw,UNKNOWN,UNKNOWN,Phoenix
IzdLLebxhDjnugxAMc-4EA,UNKNOWN,UNKNOWN,Phoenix
RMt2bLmZQw6tcY0YFYDgmg,UNKNOWN,UNKNOWN,Las Vegas
jAgNdPqhWBXuz-QOqHEVfQ,UNKNOWN,UNKNOWN,Las Vegas
Zs_7NSZf1AOgfSzs_p7_wQ,UNKNOWN,UNKNOWN,Chandler
OsZO_MMAIPkjeXxQUMUGeA,UNKNOWN,UNKNOWN,Chandler
8gZ_rKYg7Uy2EIelv-WZ5A,UNKNOWN,UNKNOWN,Las Vegas
MeZfmUacjsWqs2jr7cYuWA,UNKNOWN,UNKNOWN,Scottsdale
oosikSIe5n7aEqJl1z4NEA,UNKNOWN,UNKNOWN,Scottsdale
TDL9WXyjmBGGxl9yfbQ89w,UNKNOWN,UNKNOWN,Las Vegas
yiv9z_p7WTKCZ9sMi0j2sQ,UNKNOWN,UNKNOWN,Chandler
13m-I94QjiRN_hO9sQ6B2g,UNKNOWN,UNKNOWN,Phoenix
k-YxoQSyfIEPcSHu1cyBhg,UNKNOWN,UNKNOWN,Las Vegas
7_582HYkh5Ki9n5aWK8dmQ,UNKNOWN,UNKNOWN,Mesa
FFolUMaFqs8vdu9ybE4-IA,UNKNOWN,UNKNOWN,Las Vegas
zhj1rDmdmliip6PMYudQug,UNKNOWN,UNKNOWN,Las Vegas
TsguKRepJOvT-w8aI1XLTA,UNKNOWN,UNKNOWN,Scottsdale
4iLt4N-_FQdnbadE65cORQ,UNKNOWN,UNKNOWN,Las Vegas
xzGUXMDKa2xw_TJ2n4WrNw,UNKNOWN,UNKNOWN,Madison
E4uunCOBjqk57GzGbXyGpA,UNKNOWN,UNKNOWN,Pittsburgh
Yjn6hC-9jhV7fEgD_x6BNw,UNKNOWN,UNKNOWN,Las Vegas
ywNcBVVBtzAPXIOinskBPA,UNKNOWN,UNKNOWN,Chandler
_a6jhRFIgOe74U73T5B-Ww,UNKNOWN,UNKNOWN,Champaign
O2pffJ2u2DNA-zQWjVCV6A,UNKNOWN,UNKNOWN,Las Vegas
hMnz6rXYs6qdTRvcMGPBiw,UNKNOWN,UNKNOWN,Cleveland
8Dip-OHPWP5UDJ27Ze-T9Q,UNKNOWN,UNKNOWN,Las Vegas
EhK37wNBtzk64S8kksL9Og,UNKNOWN,UNKNOWN,Phoenix
-sAfscV-SWC278qqCNxraQ,UNKNOWN,UNKNOWN,Mesa
dM08dd1YyA0lOaV_tfD_Dw,UNKNOWN,UNKNOWN,Scottsdale
oHffCoa-HdszwbHL2vx_8Q,UNKNOWN,UNKNOWN,Lakewood
ftBEUG9M2x0j4Pm7APaXBw,UNKNOWN,UNKNOWN,Phoenix
xzepzXckoEc_QwYqlcfDqQ,UNKNOWN,UNKNOWN,Scottsdale
6GBhaDFemq_0-7Fo-9-O2A,UNKNOWN,UNKNOWN,Scottsdale
dFyaVVHLcfNE98-NMftL7w,UNKNOWN,UNKNOWN,Henderson
0ifI4JjTKcgfBSQiAnMmsQ,UNKNOWN,UNKNOWN,Las Vegas
sml5vJbm5cx8nXB4saJc9Q,UNKNOWN,UNKNOWN,Las Vegas
jLkowt2UH0d-L81NDndaxA,UNKNOWN,UNKNOWN,Las Vegas
HjnqWaD1vSQQDp1bsUTt7A,UNKNOWN,UNKNOWN,Chandler
ro69vDxjgaDIIdRgTrSE_w,UNKNOWN,UNKNOWN,Peoria
-dhuOV5E2-H0K39ez58K9A,UNKNOWN,UNKNOWN,Scottsdale
4V2KN03EJMzaoOmLOy5UhQ,UNKNOWN,UNKNOWN,Cleveland
fjy3Gk22HDE6EvPyMupYkQ,UNKNOWN,UNKNOWN,Las Vegas
kpnqoFaf0n1s8aI6wQ3Tbg,UNKNOWN,UNKNOWN,Las Vegas
3CxiP8n7DAL-YOOTCW2wNw,UNKNOWN,UNKNOWN,Las Vegas
pt-lpbRPiOBQlk_IWIn6iQ,UNKNOWN,UNKNOWN,Las Vegas
q8zJESZE4ywTGS2pEQIrGQ,UNKNOWN,UNKNOWN,Las Vegas
ltWlvxGu8iKjyYxLIZAYXw,UNKNOWN,UNKNOWN,Phoenix
uFyGHNUoznuNKfsHkByBSg,UNKNOWN,UNKNOWN,Charlotte
bjr8Uyi-r6xDeXVAhSX-cA,UNKNOWN,UNKNOWN,Pittsburgh
qSjdn2hHYRoqllE5HkWRYg,UNKNOWN,UNKNOWN,Scottsdale
4rmr5mxXUcv8_toi1byybA,UNKNOWN,UNKNOWN,Las Vegas
ARc6rfAJP0T55EVWfvB1hQ,UNKNOWN,UNKNOWN,Las Vegas
U21YaTK4PVlfNHQSyBkJUg,UNKNOWN,UNKNOWN,Phoenix
8WwGP-B3Zxh_03FxZ3gC-g,UNKNOWN,UNKNOWN,Phoenix
Q9jOi1245KEyb-vehMUeFA,UNKNOWN,UNKNOWN,Mentor
BuS11AF9XSHEShscxQEzeg,UNKNOWN,UNKNOWN,Madison
yYrjOiGGp2Moj7OzRBzyRA,UNKNOWN,UNKNOWN,Phoenix
Mxl_I8s7JQVczCXLzMJaMw,UNKNOWN,UNKNOWN,Scottsdale
vAXlIzBMGaw-Oqjq1DMuKQ,UNKNOWN,UNKNOWN,Henderson
Z5OoLZ_gKDHZGKs6gtR28w,UNKNOWN,UNKNOWN,Las Vegas
Qp1Udrds4W5Gjm03u74zkA,UNKNOWN,UNKNOWN,Las Vegas
APkr8bzYE0xiePqmAqPzYg,UNKNOWN,UNKNOWN,Las Vegas
uYAR5Z9Y5WkY4X2YZ258TA,UNKNOWN,UNKNOWN,Phoenix
7O73RNyj3XaQWSdv_1jm_g,UNKNOWN,UNKNOWN,Phoenix
kz2v2l5tG0hcHfSboBJksA,UNKNOWN,UNKNOWN,Glendale
-FyfimfMvvOcMT7Cr4q2Aw,UNKNOWN,UNKNOWN,Glendale
ENIW8RFmQyfNnmc1aLUpXA,UNKNOWN,UNKNOWN,Scottsdale
xC6gFlppuLaFUoNlZqniEA,UNKNOWN,UNKNOWN,Las Vegas
VFVyecs0nMFA4xizXkzvKA,UNKNOWN,UNKNOWN,Las Vegas
tqEQd2LD0DeAqkE9tbZ7zA,UNKNOWN,UNKNOWN,Monroeville
J7EUrh1q3lgENaoTrHZl_w,UNKNOWN,UNKNOWN,Las Vegas
sS__otwzn0INyR_5Dimfdg,UNKNOWN,UNKNOWN,Phoenix
gaKc6bLlXqE9GqWeNoDbjw,UNKNOWN,UNKNOWN,Tempe
EHgGscaiJBghjZVT9hsBFw,UNKNOWN,UNKNOWN,Tempe
-4cA4Kt0UKzGYimrZsYuQg,UNKNOWN,UNKNOWN,Huntersville
1LUaZFVMEjodl1tbAGF3sQ,UNKNOWN,UNKNOWN,Pittsburgh
nirw-sDOBF12TA6Mh8ju7g,UNKNOWN,UNKNOWN,Tempe
qtotIYIF9U1PCEzMl1iE2w,UNKNOWN,UNKNOWN,Charlotte
sXY-t_J7fNteA9gWqWs9Qg,UNKNOWN,UNKNOWN,Cleveland
4_CtjiEvzi1fDbypfNXHEw,UNKNOWN,UNKNOWN,Scottsdale
0PJQ-WR-S286xH6m2RWeQw,UNKNOWN,UNKNOWN,Pittsburgh
3fs1mnE8iZJGgpezaFHaIg,UNKNOWN,UNKNOWN,Scottsdale
kQbo5EmBXphXfLFddMqsug,UNKNOWN,UNKNOWN,Phoenix
vA2aKRFspZWyxSlk0jNgbA,UNKNOWN,UNKNOWN,Pittsburgh
48vDKZjZYKtZhre3SfnUhA,UNKNOWN,UNKNOWN,Las Vegas
PipYLRCLVC55HIXllbQ-rg,UNKNOWN,UNKNOWN,Cleveland
eYa-RwULlZN8xR23tcdbUw,UNKNOWN,UNKNOWN,Phoenix
EiEytZwL3bxRk14SgJUxig,UNKNOWN,UNKNOWN,Phoenix
NX_l1nMZm14IX2CdZ5KCJg,UNKNOWN,UNKNOWN,Monroeville
X14SaPWoPk5QKJGLWcqLZQ,UNKNOWN,UNKNOWN,Chandler
YYZGRUCevWS41VZFxp4rrA,UNKNOWN,UNKNOWN,Tempe
b65Ugu0VDKDNbLq7sW9RDQ,UNKNOWN,UNKNOWN,Tempe
mJFdBXviC-1YRtY51XnS6A,UNKNOWN,UNKNOWN,Scottsdale
XgZGHGkmIfFNXPfcGFMnKA,UNKNOWN,UNKNOWN,Beachwood
ywtDqnrLeWzG7Q-9ORmSsA,UNKNOWN,UNKNOWN,Las Vegas
IbE1cc06F4Vqq-H8RP-RoA,UNKNOWN,UNKNOWN,Madison
sezh9XWgOVFN4dkPWXegbQ,UNKNOWN,UNKNOWN,Phoenix
l683preTG0GIk9XMaHAUNA,UNKNOWN,UNKNOWN,Phoenix
OpWHRdpdyUPj0XtMwRXpDg,UNKNOWN,UNKNOWN,Cornelius
M990h0-4g-wpJN-qlnqFAg,UNKNOWN,UNKNOWN,Las Vegas
OMUEb_wJXOUTJISqUfO1Xg,UNKNOWN,UNKNOWN,Henderson
WiouD5T3oT5RcZ5o7xJm0A,UNKNOWN,UNKNOWN,Las Vegas
A5gxz61YhyI0Fn5wimxmAA,UNKNOWN,UNKNOWN,Scottsdale
OKLrz-nI6DZ6wNxgokEscw,UNKNOWN,UNKNOWN,Las Vegas
NSe3U-XjORI-R0GmjlkE-A,UNKNOWN,UNKNOWN,Las Vegas
9WVNvQ1UhzXVMihF2Rhuiw,UNKNOWN,UNKNOWN,Las Vegas
RPO5ISR18Xllgk9ahdPepA,UNKNOWN,UNKNOWN,Phoenix
SeD9IQgiDBztkqbAMLgaMA,UNKNOWN,UNKNOWN,Las Vegas
i0EtEzlEkOho6YcLG29bvw,UNKNOWN,UNKNOWN,Las Vegas
-Lovf0jkQtvb6Y_WjDn-sw,UNKNOWN,UNKNOWN,Pittsburgh
nEM2L6X1lp0H44DwTTLy0Q,UNKNOWN,UNKNOWN,Pittsburgh
BLzbXET--agqMYrywJRJ7w,UNKNOWN,UNKNOWN,Madison
TZl7YBuzo5awZP8QJDLg_w,UNKNOWN,UNKNOWN,Phoenix
_6mvQX9x66oz046eS5ii8w,UNKNOWN,UNKNOWN,Phoenix
zoHR2piXsLgiXBxDp-Fk-g,UNKNOWN,UNKNOWN,Phoenix
nvs7F0P3mmf7zEKFXOVF_Q,UNKNOWN,UNKNOWN,Peoria
-SpT8Tyz2R45zSw1AIUimQ,UNKNOWN,UNKNOWN,Las Vegas
8h4bFfnVskpCClFd0OKagA,UNKNOWN,UNKNOWN,Scottsdale
CFnO6hcjUAT7RoUdbGsEPQ,UNKNOWN,UNKNOWN,Madison
aXzKD_ZjCgNG0xE4oN-ICg,UNKNOWN,UNKNOWN,Scottsdale
aArkSWboDkdkzVOmHr-dtA,UNKNOWN,UNKNOWN,Scottsdale
byRcUFYrwx7JIoxgEgFHxQ,UNKNOWN,UNKNOWN,Madison
F7ZrZf7g2gaC2StVZkd4TQ,UNKNOWN,UNKNOWN,Las Vegas
NrokuoWJAy_VbMprivfAIA,UNKNOWN,UNKNOWN,Pittsburgh
Y-z9cq4mtsAQ3IsUAXcF5A,UNKNOWN,UNKNOWN,Las Vegas
NwlEWorP4Eb6PTzJvimSyw,UNKNOWN,UNKNOWN,Chandler
WScGH9XsG8-XF_HLqviAgw,UNKNOWN,UNKNOWN,Scottsdale
FmZrabyYzTdQzR_wrsiDNg,UNKNOWN,UNKNOWN,Scottsdale
4uMs5UbtIAaHhuKQlQhXEQ,UNKNOWN,UNKNOWN,Las Vegas
GDflEuJRmQwUha0vuGJJiQ,UNKNOWN,UNKNOWN,Lakewood
Z5NhdlLCu--leud_OLcvIA,UNKNOWN,UNKNOWN,Pittsburgh
Rs1P2TXhuieeVQCsmInh8A,UNKNOWN,UNKNOWN,Las Vegas
4I4OoW0tbaoG4I4D2spF3w,UNKNOWN,UNKNOWN,Las Vegas
xdWiQ0VMnBHTI88nQol8Dg,UNKNOWN,UNKNOWN,Phoenix
vVlMA3fAXrf7pqpwBleE_w,UNKNOWN,UNKNOWN,Cleveland
5sy9ljRf2rq_DtIn6j4_cw,UNKNOWN,UNKNOWN,Charlotte
EGfWNFq-4iA7Kc7D8uM0Rw,UNKNOWN,UNKNOWN,Scottsdale
q9GRVuEPoFhvA3NoscW0ow,UNKNOWN,UNKNOWN,Phoenix
luOWGdtAfsbrZ5kC_cjuYA,UNKNOWN,UNKNOWN,Peoria
TH6mQqMfKATGjuW9SfoVSg,UNKNOWN,UNKNOWN,Chandler
zm-nB9xWL0RWZ-zoL7JNuQ,UNKNOWN,UNKNOWN,Las Vegas
QzoWY5jt_aNjUu4iItnK3w,UNKNOWN,UNKNOWN,Scottsdale
bmQxZkn4hA8tEL-Z33pZKw,UNKNOWN,UNKNOWN,Scottsdale
DJIbk_YtlwAxsMF711EnFQ,UNKNOWN,UNKNOWN,Las Vegas
RQnaK9dNidUbLLykykUAYA,UNKNOWN,UNKNOWN,Las Vegas
zS3-CKZVVvUYvasJnAg-aA,UNKNOWN,UNKNOWN,Tempe
hz3sO5aheQoHlNZkQpzZJQ,UNKNOWN,UNKNOWN,Chandler
hyJboRkFYvJ8kaMY9ZvUGg,UNKNOWN,UNKNOWN,Gibsonia
l694_5M7NF-5GDxfH2dCNg,UNKNOWN,UNKNOWN,Phoenix
R35x3FUr8StmWmdII9ollA,UNKNOWN,UNKNOWN,Phoenix
X3x8UjWT6W4wQpqRFXxg7A,UNKNOWN,UNKNOWN,Scottsdale
sBp1GJFHlNKppcxtantVRw,UNKNOWN,UNKNOWN,Charlotte
OFNXLfKbnsh7zV6Iu3EbyA,UNKNOWN,UNKNOWN,Las Vegas
l3jXlEDlVfKj_ECpU7tobA,UNKNOWN,UNKNOWN,Charlotte
